"Perioden";"Regio's";"Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder)";"Landbouw/Graasdieren/Rundvee (aantal)";"Landbouw/Graasdieren/Schapen (aantal)";"Lokalisering/Gemeenten (aantal)";"Lokalisering/Wijken (aantal)";"Lokalisering/Buurten (aantal)"
"2008";"Ferwerderadeel";;;;;;;;;;;;;
"2009";"Ferwerderadeel";;;;;;;;;;;;;
"2010";"Ferwerderadeel";;;;;;;;;;;;;
"2011";"Ferwerderadeel";;;;;;;;;;;;;
"2012";"Ferwerderadeel";;;;;;;;;;;;;
"2013";"Ferwerderadeel";;;;;;;;;;;;;
"2014";"Ferwerderadeel";;;;;;;;;;;;;
"2015";"Ferwerderadeel";;;;;;;;;;;;;
"2016";"Ferwerderadeel";;;;;;;;;;;;;
"2017";"Ferwerderadeel";;;;;;;;;;;;;
"2008";"Ferwerderadiel";8865;4555;4310;7084;32;56,4;5,3;6,3;14283;9631;;3;18
"2009";"Ferwerderadiel";8825;4533;4292;7088;32,8;55,4;5,3;6,4;14831;9123;;3;18
"2010";"Ferwerderadiel";8839;4534;4305;7096;31,6;56;6,1;6,3;14170;8149;;3;18
"2011";"Ferwerderadiel";8864;4542;4322;7125;31,7;55,6;6,2;6,6;14073;7218;;3;18
"2012";"Ferwerderadiel";8837;4532;4305;7108;31,8;55;6,5;6,7;14499;8598;;3;18
"2013";"Ferwerderadiel";8856;4524;4332;7090;31,9;55,1;6,5;6,6;14766;8256;;3;18
"2014";"Ferwerderadiel";8790;4470;4320;7074;32,3;54,3;6,8;6,6;15359;7766;;3;18
"2015";"Ferwerderadiel";8738;4471;4267;7067;32,4;53,8;7,1;6,6;16183;7450;;3;18
"2016";"Ferwerderadiel";8701;4452;4249;7052;33;53;7,4;6,6;16303;6843;;3;18
"2017";"Ferwerderadiel";8735;4473;4262;7108;33,2;52,7;7,5;6,6;15474;6930;;3;18
"2008";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2009";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2010";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2011";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2012";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2013";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2014";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2015";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2016";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2017";"Fijnaart en Heijningen";;;;;;;;;;;;;
"2008";"Franekeradeel";20542;10357;10185;16672;32,4;53,9;6,6;7,1;13334;11593;;6;41
"2009";"Franekeradeel";20579;10373;10206;16738;32,9;53,3;6,7;7;13232;11884;;6;41
"2010";"Franekeradeel";20597;10396;10201;16756;31,8;53,6;7,7;6,9;13383;10811;;6;41
"2011";"Franekeradeel";20755;10473;10282;16968;32,3;52,8;8;6,9;12875;9420;;6;41
"2012";"Franekeradeel";20512;10302;10210;16814;32,4;52,8;7,9;6,9;13461;8943;;6;41
"2013";"Franekeradeel";20476;10273;10203;16818;32,5;52,6;8,1;6,8;13153;8033;;6;41
"2014";"Franekeradeel";20445;10270;10175;16906;33;51,8;8,5;6,7;14005;7670;;6;41
"2015";"Franekeradeel";20328;10209;10119;16889;33,3;51,4;8,7;6,6;13669;7858;;6;41
"2016";"Franekeradeel";20265;10203;10062;16922;33,7;50,8;8,9;6,5;13528;6168;;6;41
"2017";"Franekeradeel";20215;10167;10048;16963;34,2;50,3;8,9;6,6;13051;6926;;6;41
"2008";"De Friese Meren";;;;;;;;;;;;;
"2009";"De Friese Meren";;;;;;;;;;;;;
"2010";"De Friese Meren";;;;;;;;;;;;;
"2011";"De Friese Meren";;;;;;;;;;;;;
"2012";"De Friese Meren";;;;;;;;;;;;;
"2013";"De Friese Meren";;;;;;;;;;;;;
"2014";"De Friese Meren";51414;25892;25522;42100;31,3;54,5;7,1;7;78776;10852;;51;70
"2015";"De Friese Meren";51213;25818;25395;42107;31,5;54,1;7,3;7;78944;10171;;51;70
"2016";"De Friese Meren";;;;;;;;;;;;;
"2017";"De Friese Meren";;;;;;;;;;;;;
"2008";"De Fryske Marren";;;;;;;;;;;;;
"2009";"De Fryske Marren";;;;;;;;;;;;;
"2010";"De Fryske Marren";;;;;;;;;;;;;
"2011";"De Fryske Marren";;;;;;;;;;;;;
"2012";"De Fryske Marren";;;;;;;;;;;;;
"2013";"De Fryske Marren";;;;;;;;;;;;;
"2014";"De Fryske Marren";;;;;;;;;;;;;
"2015";"De Fryske Marren";;;;;;;;;;;;;
"2016";"De Fryske Marren";51265;25832;25433;42405;32,1;53,5;7,4;7;82920;8400;;51;70
"2017";"De Fryske Marren";51585;25988;25597;42840;32,5;52,9;7,7;6,9;80954;8421;;51;70
"2008";"Gaasterlân-Sleat";10215;5157;5058;8334;29,6;57,9;4,4;8,1;16885;4337;;4;24
"2009";"Gaasterlân-Sleat";10280;5192;5088;8412;29,9;57,3;4,6;8,2;17084;4367;;4;24
"2010";"Gaasterlân-Sleat";10303;5218;5085;8447;30;56,4;5,2;8,4;16230;4642;;4;24
"2011";"Gaasterlân-Sleat";10225;5168;5057;8417;30;56,6;5,2;8,2;15222;4116;;4;24
"2012";"Gaasterlân-Sleat";10194;5148;5046;8409;30,2;56,5;5,4;8;15483;3989;;4;24
"2013";"Gaasterlân-Sleat";10196;5158;5038;8434;30,9;55,9;5,3;7,9;15486;4100;;4;24
"2014";"Gaasterlân-Sleat";;;;;;;;;;;;;
"2015";"Gaasterlân-Sleat";;;;;;;;;;;;;
"2016";"Gaasterlân-Sleat";;;;;;;;;;;;;
"2017";"Gaasterlân-Sleat";;;;;;;;;;;;;
"2008";"Gasselte";;;;;;;;;;;;;
"2009";"Gasselte";;;;;;;;;;;;;
"2010";"Gasselte";;;;;;;;;;;;;
"2011";"Gasselte";;;;;;;;;;;;;
"2012";"Gasselte";;;;;;;;;;;;;
"2013";"Gasselte";;;;;;;;;;;;;
"2014";"Gasselte";;;;;;;;;;;;;
"2015";"Gasselte";;;;;;;;;;;;;
"2016";"Gasselte";;;;;;;;;;;;;
"2017";"Gasselte";;;;;;;;;;;;;
"2008";"Geertruidenberg";20742;10344;10398;17152;29,4;57,3;6,5;6,8;2385;308;;3;11
"2009";"Geertruidenberg";20794;10365;10429;17211;29,5;57,1;6,5;6,9;2480;237;;3;11
"2010";"Geertruidenberg";21087;10491;10596;17471;29,5;56,6;6,9;6,9;2558;244;;3;11
"2011";"Geertruidenberg";21307;10587;10720;17663;30,1;55,9;7,2;6,8;2516;169;;3;11
"2012";"Geertruidenberg";21471;10675;10796;17802;30,3;55,6;7,3;6,8;2552;153;;3;11
"2013";"Geertruidenberg";21513;10697;10816;17863;30,4;55,2;7,5;6,8;2859;179;;3;11
"2014";"Geertruidenberg";21571;10715;10856;17923;30,7;54,7;7,7;7;2913;195;;3;11
"2015";"Geertruidenberg";21574;10725;10849;17945;30,7;54,2;8,1;7;3020;114;;3;11
"2016";"Geertruidenberg";21630;10751;10879;18033;31,5;53,3;8,3;6,9;3073;87;;3;11
"2017";"Geertruidenberg";21504;10694;10810;18012;32;52,5;8,5;6,9;2951;73;;3;11
"2008";"Geldermalsen";26285;13016;13269;20838;28,5;60,2;5,1;6,3;15386;5018;;4;25
"2009";"Geldermalsen";26289;13057;13232;20855;28,8;59,8;5,2;6,2;14976;4975;;4;25
"2010";"Geldermalsen";26260;13014;13246;20903;28,4;59,6;5,6;6,3;13975;5498;;4;25
"2011";"Geldermalsen";26224;12997;13227;20944;28,6;59,3;5,9;6,3;15995;5124;;4;25
"2012";"Geldermalsen";26334;13052;13282;21048;28,8;58,7;6,1;6,4;15807;5856;;4;25
"2013";"Geldermalsen";26240;13007;13233;21113;29,4;58;6,2;6,3;16158;4846;;4;25
"2014";"Geldermalsen";26300;13015;13285;21245;29,9;57,4;6,4;6,3;16301;4676;;4;25
"2015";"Geldermalsen";26323;13039;13284;21400;30,1;57,1;6,6;6,3;15875;4702;;4;25
"2016";"Geldermalsen";26346;13061;13285;21553;30,6;56,5;6,7;6,1;16950;2806;;4;25
"2017";"Geldermalsen";26587;13179;13408;21869;31;55,9;6,9;6,2;16109;3305;;5;33
"2008";"Geldrop";;;;;;;;;;;;;
"2009";"Geldrop";;;;;;;;;;;;;
"2010";"Geldrop";;;;;;;;;;;;;
"2011";"Geldrop";;;;;;;;;;;;;
"2012";"Geldrop";;;;;;;;;;;;;
"2013";"Geldrop";;;;;;;;;;;;;
"2014";"Geldrop";;;;;;;;;;;;;
"2015";"Geldrop";;;;;;;;;;;;;
"2016";"Geldrop";;;;;;;;;;;;;
"2017";"Geldrop";;;;;;;;;;;;;
"2008";"Geldrop-Mierlo";37982;18777;19205;31196;29,2;56,3;7,7;6,8;1644;12;;2;11
"2009";"Geldrop-Mierlo";37996;18804;19192;31326;29,7;55,6;7,9;6,8;1428;21;;2;11
"2010";"Geldrop-Mierlo";38117;18869;19248;31466;29,6;55,2;8,4;6,8;1497;20;;2;11
"2011";"Geldrop-Mierlo";38389;19001;19388;31794;30;54,7;8,4;6,9;1502;15;;2;11
"2012";"Geldrop-Mierlo";38671;19123;19548;32037;30,4;54,2;8,6;6,8;1739;66;;2;11
"2013";"Geldrop-Mierlo";38768;19209;19559;32208;30,8;53,7;8,6;6,9;1781;78;;2;11
"2014";"Geldrop-Mierlo";38854;19299;19555;32372;31,4;52,7;8,9;6,9;1865;61;;2;11
"2015";"Geldrop-Mierlo";38879;19300;19579;32454;32,1;52,1;9;6,9;1959;22;;2;11
"2016";"Geldrop-Mierlo";38893;19288;19605;32668;32,5;51,7;8,9;6,8;2049;10;;2;11
"2017";"Geldrop-Mierlo";39078;19368;19710;32929;32,9;51,3;9;6,8;1868;10;;2;11
"2008";"Geleen";;;;;;;;;;;;;
"2009";"Geleen";;;;;;;;;;;;;
"2010";"Geleen";;;;;;;;;;;;;
"2011";"Geleen";;;;;;;;;;;;;
"2012";"Geleen";;;;;;;;;;;;;
"2013";"Geleen";;;;;;;;;;;;;
"2014";"Geleen";;;;;;;;;;;;;
"2015";"Geleen";;;;;;;;;;;;;
"2016";"Geleen";;;;;;;;;;;;;
"2017";"Geleen";;;;;;;;;;;;;
"2008";"Gemert";;;;;;;;;;;;;
"2009";"Gemert";;;;;;;;;;;;;
"2010";"Gemert";;;;;;;;;;;;;
"2011";"Gemert";;;;;;;;;;;;;
"2012";"Gemert";;;;;;;;;;;;;
"2013";"Gemert";;;;;;;;;;;;;
"2014";"Gemert";;;;;;;;;;;;;
"2015";"Gemert";;;;;;;;;;;;;
"2016";"Gemert";;;;;;;;;;;;;
"2017";"Gemert";;;;;;;;;;;;;
"2008";"Gemert-Bakel";28103;14253;13850;22967;31,5;57,2;5,3;6;22813;607;;7;24
"2009";"Gemert-Bakel";28508;14464;14044;23316;31,9;56,8;5,3;6;24170;474;;7;24
"2010";"Gemert-Bakel";28763;14573;14190;23611;32,1;56,2;5,8;5,9;24334;463;;7;24
"2011";"Gemert-Bakel";28906;14625;14281;23756;32,3;55,8;6,1;5,9;23879;463;;7;24
"2012";"Gemert-Bakel";29041;14658;14383;23986;32,9;55;6,1;6;23712;576;;7;24
"2013";"Gemert-Bakel";29101;14681;14420;24069;32,9;54,5;6,4;6,1;22988;566;;7;24
"2014";"Gemert-Bakel";29315;14812;14503;24320;33,6;53,8;6,5;6,1;25474;592;;7;24
"2015";"Gemert-Bakel";29513;14921;14592;24531;33,8;53,3;6,8;6,1;27725;389;;7;24
"2016";"Gemert-Bakel";29647;14995;14652;24697;34,1;52,8;6,9;6,2;28606;394;;7;24
"2017";"Gemert-Bakel";30024;15172;14852;25027;34,5;52,4;6,9;6,2;26968;424;;7;24
"2008";"Gendringen";;;;;;;;;;;;;
"2009";"Gendringen";;;;;;;;;;;;;
"2010";"Gendringen";;;;;;;;;;;;;
"2011";"Gendringen";;;;;;;;;;;;;
"2012";"Gendringen";;;;;;;;;;;;;
"2013";"Gendringen";;;;;;;;;;;;;
"2014";"Gendringen";;;;;;;;;;;;;
"2015";"Gendringen";;;;;;;;;;;;;
"2016";"Gendringen";;;;;;;;;;;;;
"2017";"Gendringen";;;;;;;;;;;;;
"2008";"Gendt";;;;;;;;;;;;;
"2009";"Gendt";;;;;;;;;;;;;
"2010";"Gendt";;;;;;;;;;;;;
"2011";"Gendt";;;;;;;;;;;;;
"2012";"Gendt";;;;;;;;;;;;;
"2013";"Gendt";;;;;;;;;;;;;
"2014";"Gendt";;;;;;;;;;;;;
"2015";"Gendt";;;;;;;;;;;;;
"2016";"Gendt";;;;;;;;;;;;;
"2017";"Gendt";;;;;;;;;;;;;
"2008";"Genemuiden";;;;;;;;;;;;;
"2009";"Genemuiden";;;;;;;;;;;;;
"2010";"Genemuiden";;;;;;;;;;;;;
"2011";"Genemuiden";;;;;;;;;;;;;
"2012";"Genemuiden";;;;;;;;;;;;;
"2013";"Genemuiden";;;;;;;;;;;;;
"2014";"Genemuiden";;;;;;;;;;;;;
"2015";"Genemuiden";;;;;;;;;;;;;
"2016";"Genemuiden";;;;;;;;;;;;;
"2017";"Genemuiden";;;;;;;;;;;;;
"2008";"Gennep";16890;8635;8255;14030;34,1;53,3;6;6,5;2586;838;;5;16
"2009";"Gennep";17101;8739;8362;14209;34,4;53;6,3;6,3;2780;988;;5;16
"2010";"Gennep";17153;8755;8398;14246;33,9;53,3;6,6;6,2;2850;592;;5;16
"2011";"Gennep";17383;8906;8477;14431;34,5;52,6;6,7;6,3;2779;752;;5;16
"2012";"Gennep";17367;8868;8499;14490;34,5;52,4;6,7;6,3;2558;629;;5;16
"2013";"Gennep";17319;8844;8475;14458;34,5;52,4;6,9;6,2;2764;632;;5;16
"2014";"Gennep";17286;8812;8474;14464;34,7;51,7;7,1;6,4;2694;741;;5;16
"2015";"Gennep";17280;8812;8468;14527;35;51,3;7,3;6,4;2893;576;;5;16
"2016";"Gennep";17085;8735;8350;14408;35,1;50,8;7,6;6,5;2900;506;;5;16
"2017";"Gennep";17129;8746;8383;14485;35,4;50,4;7,7;6,6;2849;987;;5;16
"2008";"Giessenlanden";14422;7284;7138;11544;26,6;63,1;4,5;5,7;13980;2769;;9;24
"2009";"Giessenlanden";14411;7290;7121;11573;27;62,6;4,6;5,9;14421;2931;;9;24
"2010";"Giessenlanden";14451;7352;7099;11648;26,8;62,5;5;5,7;14370;3020;;9;24
"2011";"Giessenlanden";14427;7326;7101;11624;26,7;62,5;5,2;5,7;14155;2978;;9;24
"2012";"Giessenlanden";14508;7378;7130;11694;26,7;62,1;5,5;5,6;13864;2553;;9;24
"2013";"Giessenlanden";14466;7354;7112;11696;26,7;62;5,6;5,6;14314;2680;;9;24
"2014";"Giessenlanden";14442;7342;7100;11742;27,1;61,4;5,8;5,7;14391;2639;;9;24
"2015";"Giessenlanden";14464;7357;7107;11839;27,7;60,4;6,2;5,7;14618;2540;;9;24
"2016";"Giessenlanden";14544;7399;7145;12004;28,6;59,4;6,3;5,7;14917;1687;;9;24
"2017";"Giessenlanden";14596;7404;7192;12068;28,7;59,2;6,4;5,7;13961;1618;;9;24
"2008";"Gieten";;;;;;;;;;;;;
"2009";"Gieten";;;;;;;;;;;;;
"2010";"Gieten";;;;;;;;;;;;;
"2011";"Gieten";;;;;;;;;;;;;
"2012";"Gieten";;;;;;;;;;;;;
"2013";"Gieten";;;;;;;;;;;;;
"2014";"Gieten";;;;;;;;;;;;;
"2015";"Gieten";;;;;;;;;;;;;
"2016";"Gieten";;;;;;;;;;;;;
"2017";"Gieten";;;;;;;;;;;;;
"2008";"Gilze en Rijen";25644;12983;12661;20938;28,6;59,2;6,3;5,9;10633;653;;4;10
"2009";"Gilze en Rijen";25789;13078;12711;21150;29,3;58,2;6,6;5,9;10795;564;;4;10
"2010";"Gilze en Rijen";25975;13225;12750;21338;29,6;57,7;6,8;5,9;10729;647;;4;10
"2011";"Gilze en Rijen";25764;13042;12722;21191;29,1;57,9;7,2;5,9;10624;527;;4;10
"2012";"Gilze en Rijen";25589;12885;12704;21092;28,8;57,8;7,4;6;11050;638;;4;10
"2013";"Gilze en Rijen";25858;13016;12842;21348;29,4;56,9;7,6;6,1;11406;675;;4;10
"2014";"Gilze en Rijen";26069;13070;12999;21573;30,3;55,9;7,8;6;11758;688;;4;10
"2015";"Gilze en Rijen";26065;13050;13015;21631;30,6;55,3;8,1;6;11672;503;;4;10
"2016";"Gilze en Rijen";26152;13108;13044;21811;31,1;54,6;8,3;6;12049;377;;4;10
"2017";"Gilze en Rijen";26220;13132;13088;21906;31,5;54;8,5;6,1;11169;410;;4;10
"2008";"Goedereede";11589;5753;5836;9368;25,2;63,7;3,7;7,4;2089;382;;3;12
"2009";"Goedereede";11505;5707;5798;9302;24,8;63,9;3,9;7,4;2033;345;;3;12
"2010";"Goedereede";11420;5667;5753;9240;24,3;63,7;4,4;7,6;2159;280;;3;12
"2011";"Goedereede";11409;5633;5776;9264;24,3;63,8;4,4;7,5;2093;569;;3;12
"2012";"Goedereede";11380;5624;5756;9255;24,4;63,3;4,5;7,8;2001;686;;3;12
"2013";"Goedereede";;;;;;;;;;;;;
"2014";"Goedereede";;;;;;;;;;;;;
"2015";"Goedereede";;;;;;;;;;;;;
"2016";"Goedereede";;;;;;;;;;;;;
"2017";"Goedereede";;;;;;;;;;;;;
"2008";"Goeree-Overflakkee";;;;;;;;;;;;;
"2009";"Goeree-Overflakkee";;;;;;;;;;;;;
"2010";"Goeree-Overflakkee";;;;;;;;;;;;;
"2011";"Goeree-Overflakkee";;;;;;;;;;;;;
"2012";"Goeree-Overflakkee";;;;;;;;;;;;;
"2013";"Goeree-Overflakkee";48259;23886;24373;39680;26,2;60,4;6,2;7,2;6677;3379;;10;42
"2014";"Goeree-Overflakkee";48245;23854;24391;39800;26,3;60;6,5;7,2;6702;3464;;10;42
"2015";"Goeree-Overflakkee";48206;23857;24349;39878;26,5;59,6;6,7;7,2;7345;4228;;10;42
"2016";"Goeree-Overflakkee";48321;23888;24433;40105;26,9;58,8;7,1;7,2;8083;3511;;14;58
"2017";"Goeree-Overflakkee";48653;24042;24611;40546;27,2;58,5;7,3;7,1;7675;3487;;14;58
"2008";"Goes";36706;17888;18818;30538;31;53,5;7,8;7,7;1253;2144;;9;28
"2009";"Goes";36754;17901;18853;30647;31,2;53;8;7,8;1184;1835;;9;28
"2010";"Goes";36605;17813;18792;30633;30,7;52,8;8,7;7,8;1186;1771;;9;28
"2011";"Goes";36665;17887;18778;30789;31,1;52,4;9;7,5;1204;1598;;9;29
"2012";"Goes";36921;18046;18875;31069;31,6;51,9;9,2;7,3;1130;1594;;9;29
"2013";"Goes";36971;18093;18878;31214;31,9;51,4;9,5;7,2;1252;1844;;9;29
"2014";"Goes";36954;18036;18918;31270;32,3;50,7;9,7;7,3;1291;1435;;9;29
"2015";"Goes";37153;18176;18977;31525;32,6;50,3;9,9;7,2;1421;1673;;9;29
"2016";"Goes";37207;18252;18955;31658;32,7;50,1;10,1;7,1;1281;1565;;9;29
"2017";"Goes";37274;18274;19000;31807;32,8;49,9;10,3;7;1558;1870;;9;29
"2008";"Goirle";22319;11087;11232;18472;28,4;59;6,4;6,1;4142;111;;18;31
"2009";"Goirle";22466;11138;11328;18596;28,4;59,1;6,5;6,1;4430;103;;18;31
"2010";"Goirle";22761;11285;11476;18881;28,4;58,4;7;6,2;4304;101;;18;31
"2011";"Goirle";22807;11304;11503;18918;28,3;58,3;7;6,3;4395;910;;18;31
"2012";"Goirle";22805;11313;11492;18892;28,3;57,9;7,3;6,4;4954;666;;18;31
"2013";"Goirle";22933;11344;11589;19029;28,7;57,5;7,5;6,4;6304;524;;18;31
"2014";"Goirle";23098;11431;11667;19149;28,7;57,2;7,7;6,4;7084;627;;18;31
"2015";"Goirle";23014;11406;11608;19112;28,7;56,8;8,1;6,4;7740;952;;18;31
"2016";"Goirle";23111;11441;11670;19190;29,2;56,2;8,2;6,4;6726;898;;18;31
"2017";"Goirle";23317;11543;11774;19364;29,8;55,5;8,3;6,5;7162;455;;18;31
"2008";"Gooise Meren";;;;;;;;;;;;;
"2009";"Gooise Meren";;;;;;;;;;;;;
"2010";"Gooise Meren";;;;;;;;;;;;;
"2011";"Gooise Meren";;;;;;;;;;;;;
"2012";"Gooise Meren";;;;;;;;;;;;;
"2013";"Gooise Meren";;;;;;;;;;;;;
"2014";"Gooise Meren";;;;;;;;;;;;;
"2015";"Gooise Meren";;;;;;;;;;;;;
"2016";"Gooise Meren";56696;27278;29418;45768;34,6;47,9;10,3;7,2;1895;1038;;6;56
"2017";"Gooise Meren";56935;27398;29537;46009;35,2;47,3;10,4;7,1;1802;1426;;6;56
"2008";"Goor";;;;;;;;;;;;;
"2009";"Goor";;;;;;;;;;;;;
"2010";"Goor";;;;;;;;;;;;;
"2011";"Goor";;;;;;;;;;;;;
"2012";"Goor";;;;;;;;;;;;;
"2013";"Goor";;;;;;;;;;;;;
"2014";"Goor";;;;;;;;;;;;;
"2015";"Goor";;;;;;;;;;;;;
"2016";"Goor";;;;;;;;;;;;;
"2017";"Goor";;;;;;;;;;;;;
"2008";"Gorinchem";34472;16980;17492;28120;32,5;51,9;8,7;6,9;959;1170;;21;28
"2009";"Gorinchem";34554;16986;17568;28205;32,7;51,5;8,8;6,9;1015;972;;21;28
"2010";"Gorinchem";34663;17008;17655;28334;32,6;51,1;9,5;6,8;947;908;;21;28
"2011";"Gorinchem";34895;17117;17778;28532;33,1;50,8;9,4;6,7;937;823;;21;28
"2012";"Gorinchem";35083;17248;17835;28808;33,7;50,1;9,6;6,6;953;832;;21;28
"2013";"Gorinchem";35128;17281;17847;28915;34,1;49,6;9,8;6,5;1019;822;;21;28
"2014";"Gorinchem";35242;17379;17863;29076;34,2;49,4;10;6,4;962;767;;21;28
"2015";"Gorinchem";35338;17432;17906;29234;34,6;48,9;10,2;6,4;1034;684;;21;28
"2016";"Gorinchem";35260;17367;17893;29282;34,8;48,3;10,4;6,5;1087;417;;21;28
"2017";"Gorinchem";35755;17647;18108;29809;35,4;47,8;10,5;6,3;1025;436;;21;28
"2008";"Gorssel";;;;;;;;;;;;;
"2009";"Gorssel";;;;;;;;;;;;;
"2010";"Gorssel";;;;;;;;;;;;;
"2011";"Gorssel";;;;;;;;;;;;;
"2012";"Gorssel";;;;;;;;;;;;;
"2013";"Gorssel";;;;;;;;;;;;;
"2014";"Gorssel";;;;;;;;;;;;;
"2015";"Gorssel";;;;;;;;;;;;;
"2016";"Gorssel";;;;;;;;;;;;;
"2017";"Gorssel";;;;;;;;;;;;;
"2008";"Gouda";70857;34612;36245;57293;33,7;51,9;8,2;6,3;81;879;;9;47
"2009";"Gouda";70828;34640;36188;57452;34,1;51,2;8,4;6,2;76;586;;9;47
"2010";"Gouda";71122;34760;36362;57800;34,2;50,7;8,9;6,2;71;578;;9;47
"2011";"Gouda";71047;34738;36309;57816;34,1;50,7;8,9;6,2;73;404;;9;47
"2012";"Gouda";71235;34856;36379;58083;34,4;50,5;9;6,1;88;298;;9;47
"2013";"Gouda";70904;34704;36200;57882;34,5;50,3;9,1;6,1;95;312;;9;47
"2014";"Gouda";70941;34733;36208;58017;34,7;49,9;9,3;6,1;83;235;;9;47
"2015";"Gouda";71105;34838;36267;58302;34,9;49,6;9,5;6,1;67;393;;9;47
"2016";"Gouda";71189;34855;36334;58615;35,5;48,8;9,7;6;44;230;;9;47
"2017";"Gouda";71752;35204;36548;59377;36,2;48,1;9,8;5,9;37;162;;9;47
"2008";"Graafstroom";9796;5024;4772;7450;27,9;63,4;3;5,7;14180;3037;;7;14
"2009";"Graafstroom";9808;5013;4795;7481;28;63,1;3,2;5,8;14660;3082;;7;14
"2010";"Graafstroom";9804;5035;4769;7501;28,1;62,5;3,6;5,8;14867;3179;;7;14
"2011";"Graafstroom";9807;5035;4772;7533;28,7;61,8;3,7;5,8;14623;3181;;7;14
"2012";"Graafstroom";9795;5011;4784;7555;28,8;61,5;3,7;6;14421;3037;;7;14
"2013";"Graafstroom";;;;;;;;;;;;;
"2014";"Graafstroom";;;;;;;;;;;;;
"2015";"Graafstroom";;;;;;;;;;;;;
"2016";"Graafstroom";;;;;;;;;;;;;
"2017";"Graafstroom";;;;;;;;;;;;;
"2008";"Graft-De Rijp";6539;3306;3233;5219;28,6;58,1;6,5;6,8;3274;3274;;2;10
"2009";"Graft-De Rijp";6465;3257;3208;5207;29,2;57,7;6,4;6,7;3368;2923;;2;10
"2010";"Graft-De Rijp";6489;3256;3233;5261;29,6;56,7;7;6,6;3465;2870;;2;10
"2011";"Graft-De Rijp";6483;3255;3228;5295;30,1;56,3;6,9;6,7;3434;2944;;2;10
"2012";"Graft-De Rijp";6436;3229;3207;5245;30,4;55,9;7;6,7;3578;2579;;2;10
"2013";"Graft-De Rijp";6429;3226;3203;5279;30,9;55,5;7;6,5;3543;2447;;2;10
"2014";"Graft-De Rijp";6452;3242;3210;5328;30,9;55,1;7;7;3653;2740;;2;10
"2015";"Graft-De Rijp";;;;;;;;;;;;;
"2016";"Graft-De Rijp";;;;;;;;;;;;;
"2017";"Graft-De Rijp";;;;;;;;;;;;;
"2008";"Gramsbergen";;;;;;;;;;;;;
"2009";"Gramsbergen";;;;;;;;;;;;;
"2010";"Gramsbergen";;;;;;;;;;;;;
"2011";"Gramsbergen";;;;;;;;;;;;;
"2012";"Gramsbergen";;;;;;;;;;;;;
"2013";"Gramsbergen";;;;;;;;;;;;;
"2014";"Gramsbergen";;;;;;;;;;;;;
"2015";"Gramsbergen";;;;;;;;;;;;;
"2016";"Gramsbergen";;;;;;;;;;;;;
"2017";"Gramsbergen";;;;;;;;;;;;;
"2008";"Grave";12717;6480;6237;10369;32,2;55,5;6,5;5,7;3643;874;;4;17
"2009";"Grave";12673;6490;6183;10403;33;54,6;6,6;5,7;3821;623;;4;17
"2010";"Grave";12917;6641;6276;10618;34;53,5;6,9;5,6;3905;1042;;4;17
"2011";"Grave";13031;6721;6310;10714;34,4;53,1;7,2;5,4;3849;1253;;4;17
"2012";"Grave";12799;6607;6192;10605;34,8;52,7;7,1;5,5;4221;1203;;4;17
"2013";"Grave";12731;6571;6160;10583;34,6;52,5;7,3;5,6;4208;1147;;4;17
"2014";"Grave";12695;6560;6135;10594;34,8;51,7;7,6;5,9;4152;873;;4;17
"2015";"Grave";12840;6672;6168;10762;35,4;50,6;8,1;5,9;4328;840;;4;17
"2016";"Grave";12643;6550;6093;10655;35,4;50,2;8,3;6,1;4306;507;;4;17
"2017";"Grave";12370;6321;6049;10464;34,4;50,9;8,4;6,3;3973;394;;4;17
"2008";"'s-Graveland";;;;;;;;;;;;;
"2009";"'s-Graveland";;;;;;;;;;;;;
"2010";"'s-Graveland";;;;;;;;;;;;;
"2011";"'s-Graveland";;;;;;;;;;;;;
